titels,prices,size,url,main_category,sub_category,sub_sub_category,color,image_color,description,thumbnail,color_gallery_images,marka,all_category,seller_name,seller_logo,seller_rataings,seller_followers,seller_rewards,unit,min_purchase_qty,barcode,refundable,video_url,discount_date_from,discount_date_to,discount_percentage,stock,unique_sku,meta_description,meta_title,status
['Aldo Nıbe-tr - Yeşil Kadın Topuklu Ayakkabı NIBE-TR-330-001-043 '],['1329.30'],"[['36', '37', '38', '39', '40']]",https://www.trendyol.com/aldo/nibe-tr-yesil-kadin-topuklu-ayakkabi-p-283531299,Women,Shoes,Heels,[],[],"Aldo Nıbe-tr - Yeşil Kadın Topuklu Ayakkabı<br>Sivri burnu ve ideal topuk boyu ile çok kullanışlı.<br>Topuklu arkası açık ayakkabı.<br>Sivri burun.<br>Topuktan geçmeli.<br>Topuk boyu:8,5 cm<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 31 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27408.webp'],"[['image27409.webp', 'image27410.webp', 'image27411.webp', 'image27412.webp', 'image27413.webp', 'image27414.webp', 'image27415.webp', 'image27416.webp']]",Aldo,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Aldo Klasik Topuklu Ayakkabı']", ALDO ,https://cdn.dsmcdn.com/seller-store/uploads/430075/b5a1fce2-d439-4058-a0e5-be593d795805.jpeg,7.7,27.4B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/resmi_satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['Capone Outfitters Capone Küt Burunlu Orta Topuklu Fileli Arkadan Bantlı Kadın Sandalet 505-6610-FİL-01-0000 ', 'Capone Outfitters Capone Küt Burunlu Orta Topuklu Fileli Arkadan Bantlı Kadın Sandalet 505-6610-FİL-01-0000 ', 'Capone Outfitters Capone Küt Burunlu Orta Topuklu Fileli Arkadan Bantlı Kadın Sandalet 505-6610-FİL-01-0000 ', 'Capone Outfitters Capone Küt Burunlu Orta Topuklu Fileli Arkadan Bantlı Kadın Sandalet 505-6610-FİL-01-0000 ', 'Capone Outfitters Capone Küt Burunlu Orta Topuklu Fileli Arkadan Bantlı Kadın Sandalet 505-6610-FİL-01-0000 ', 'Capone Outfitters Küt Burunlu Orta Topuklu Fileli Arkadan Bantlı Kadın Sandalet 505-6610-FİL-01-0000 ']","['379.99', '399.99', '399.99', '399.99', '379.99', '399.99']","[['36', '37', '38', '39', '40'], ['36', '37', '38', '39', '40', '41'], ['36', '37', '38', '39', '40', '41'], ['38', '39', '40', '41'], ['36', '37', '38', '39', '40'], ['37', '38', '39', '40', '41']]",https://www.trendyol.com/capone-outfitters/capone-kut-burunlu-orta-topuklu-fileli-arkadan-bantli-kadin-sandalet-p-262634634,Women,Shoes,Heels,"['Sarı', 'Bej', 'Kırmızı', 'Yosun Yeşili', 'Oranj', 'Siyah']","['image27417.webp', 'image27418.webp', 'image27419.webp', 'image27420.webp', 'image27421.webp', 'image27422.webp']","Capone Outfitters Capone Küt Burunlu Orta Topuklu Fileli Arkadan Bantlı Kadın Sandalet<br>Üretim Yeri: Türkiye<br>Topuk Boyu: 8 cm<br>Materyal: 1.Sınıf Suni Deri<br>Taban: Jurdan<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27423.webp', 'image27424.webp', 'image27425.webp', 'image27426.webp', 'image27427.webp', 'image27428.webp']","[['image27429.webp', 'image27430.webp', 'image27431.webp', 'image27432.webp', 'image27433.webp', 'image27434.webp'], ['image27435.webp', 'image27436.webp', 'image27437.webp', 'image27438.webp', 'image27439.webp', 'image27440.webp', 'image27441.webp', 'image27442.webp', 'image27443.webp'], ['image27444.webp', 'image27445.webp', 'image27446.webp', 'image27447.webp', 'image27448.webp', 'image27449.webp'], ['image27450.webp', 'image27451.webp', 'image27452.webp', 'image27453.webp', 'image27454.webp', 'image27455.webp', 'image27456.webp', 'image27457.webp', 'image27458.webp'], ['image27459.webp', 'image27460.webp', 'image27461.webp', 'image27462.webp', 'image27463.webp'], ['image27464.webp', 'image27465.webp', 'image27466.webp', 'image27467.webp', 'image27468.webp', 'image27469.webp', 'image27470.webp', 'image27471.webp', 'image27472.webp']]",Capone Store,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Capone Store,https://cdn.dsmcdn.com/seller-store/uploads/186466/1b1b3977-d4d5-4eb1-8db8-30d72bba340b.webp,9,55.2B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
['Madamra Saten Pembe Kadın Bilekten Bantlı Arkası Açık Topuklu Ayakkabı TYC00459580343 '],['219.90'],"[['36', '37', '38', '39']]",https://www.trendyol.com/madamra/saten-pembe-kadin-bilekten-bantli-arkasi-acik-topuklu-ayakkabi-p-303470114,Women,Shoes,Heels,[],[],"Madamra Saten Pembe Kadın Bilekten Bantlı Arkası Açık Topuklu Ayakkabı<br>Bilekten Bantlı Arkası Açık Topuklu Ayakkabı<br>Rahat tabandır,standart kalıptır. Topuk boyu 7 cm olarak ölçülmüştür. 1.sınıf suni deri malzemeden %100 el işçiliği ile üretilmiştir. Özel tasarımı ve modern görünümüyle şıklığınıza şıklık katacak ürünümüzü kıyafetlerinizle kolayca kombinleyebilirsiniz.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27473.webp'],"[['image27474.webp', 'image27475.webp', 'image27476.webp', 'image27477.webp']]",Madamra,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Madamra Klasik Topuklu Ayakkabı']",Madamra,https://cdn.dsmcdn.com/seller-store/uploads/184701/f66725d4-27c7-487b-b760-e7c3dcd941c5.jpeg,9.6,53.1B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['Polaris 311171.z 2fx Kadın Topuklu Ayakkabı 311171.Z 2FX ', 'Polaris 311171.z 2fx Kadın Topuklu Ayakkabı 311171.Z 2FX ']","['197.99', '219.99']","[['38', '37', '36', '39'], ['36', '38', '39', '37', '40']]",https://www.trendyol.com/polaris/311171-z-2fx-kadin-topuklu-ayakkabi-p-250463108,Women,Shoes,Heels,"['Bej', 'Siyah']","['image27478.webp', 'image27479.webp']","Polaris 311171.z 2fx Kadın Topuklu Ayakkabı<br>İç Materyal: Suni Deri<br>Dış Materyal: Suni Deri<br>Topuk Boyu: 5 Cm<br>Topuk Tipi: Kalın Topuklu<br>Taban: Termo Poliüretan<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27480.webp', 'image27481.webp']","[['image27482.webp', 'image27483.webp', 'image27484.webp', 'image27485.webp', 'image27486.webp', 'image27487.webp'], ['image27488.webp', 'image27489.webp', 'image27490.webp', 'image27491.webp', 'image27492.webp', 'image27493.webp']]",Polaris,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Polaris Klasik Topuklu Ayakkabı']",FLO,https://cdn.dsmcdn.com/seller-store/uploads/1024/a0aa26bc-1fcd-40f9-ac5e-5dc61c058876.jpeg,8,270.5B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/resmi_satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['Eldora Shoes Mavi Tek Bant Topuklu Ayakkabı 3755 ', 'Eldora Shoes Vizon Süet Tek Bant Topuklu Ayakkabı 3755 ', 'Eldora Shoes Siyah Süet Tek Bant Topuklu Ayakkabı 3755 ']","['197.10', '197.10', '197.10']","[['36', '37', '38', '39'], ['36', '37', '38', '39', '40'], ['36', '37', '38', '39', '40']]",https://www.trendyol.com/eldora-shoes/mavi-tek-bant-topuklu-ayakkabi-p-302354767,Women,Shoes,Heels,"['mavi', 'vizon', 'siyah']","['image27494.webp', 'image27495.webp', 'image27496.webp']","Eldora Shoes Mavi Tek Bant Topuklu Ayakkabı<br>Eldora Shoes Mavi Tek Bant Topuklu Ayakkabı<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27497.webp', 'image27498.webp', 'image27499.webp']","[['image27500.webp', 'image27501.webp', 'image27502.webp', 'image27503.webp', 'image27504.webp'], ['image27505.webp', 'image27506.webp', 'image27507.webp', 'image27508.webp', 'image27509.webp'], ['image27510.webp', 'image27511.webp', 'image27512.webp', 'image27513.webp', 'image27514.webp']]",Eldora Ayakkkabı,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Eldora Ayakkkabı,https://cdn.dsmcdn.com/seller-store/uploads/183794/12e15947-6f8b-42db-bcfd-e0e04c251a84.jpeg,9.4,,[],Piece,1,,0,,,,0,100,,,,1
['Lanina Kadın Pudra Dolgu Topuk Sandalet P727S1327 '],['189.05'],"[['39', '40']]",https://www.trendyol.com/lanina/kadin-pudra-dolgu-topuk-sandalet-p-239997954,Women,Shoes,Heels,[],[],"Lanina Kadın Pudra Dolgu Topuk Sandalet<br>Ürünümüz konforu ve şıklığıyla yaz aylarında kombinlerinizin vageçilmezi olacak. Ön kısmında bulunan platform sayesinde oldukça rahat olan ürünümüzün topuk boyu 7cm. Ürünümüz tam kalıptır kendi numaranızı tercih edebilirsiniz.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 5 Haziran 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27515.webp'],"[['image27516.webp', 'image27517.webp', 'image27518.webp', 'image27519.webp', 'image27520.webp']]",Lanina,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Dolgu Topuklu Ayakkabı']",Lanina,https://cdn.dsmcdn.com/seller-store/uploads/198118/b228d580-a673-4a36-8485-b65d9df4ac2b.jpeg,10,,[],Piece,1,,0,,,,0,100,,,,1
['Çnr&Dvs Kadın Beyaz Sedef Inci Taş Işlemeli Gelin Ayakkabı 2003cnr CNR200351SG '],['509.25'],"[['35', '36', '37', '38', '39', '40']]",https://www.trendyol.com/cnr-dvs/kadin-beyaz-sedef-inci-tas-islemeli-gelin-ayakkabi-2003cnr-p-49570685,Women,Shoes,Heels,[],[],"Çnr&Dvs Kadın Beyaz Sedef Inci Taş Işlemeli Gelin Ayakkabı 2003cnr<br>Suni Deri “<br>”Topuk Boyu 11 cm<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 50 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 31 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27521.webp'],"[['image27522.webp', 'image27523.webp', 'image27524.webp', 'image27525.webp', 'image27526.webp', 'image27527.webp']]",Çnr Dvs ,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı']",Çnr Dvs ,https://cdn.dsmcdn.com/seller-store/uploads/305772/1e1dd778-036d-4335-bd8e-15d4d352ef57.jpeg,8.4,3.6B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['AYMELA Kadın Kısa Kalın Topuklu , 8cm Yazlık , Klasik , Şık , Ayakkabı , Nude Kırışık Rugan, Bej Cilt Bilekten Bağlı CYLN035 ', 'AYMELA Kadın Kısa Kalın Topuklu , 8cm Yazlık , Klasik , Şık , Ayakkabı , Siyah Kırışık Rugan Bilekten Bağlı CYLN035 ']","['198', '198']","[['36', '40', '38', '39', '37'], ['39', '37', '38', '40']]",https://www.trendyol.com/aymela/kadin-kisa-kalin-topuklu-8cm-yazlik-klasik-sik-ayakkabi-nude-kirisik-rugan-bej-cilt-p-103369115,Women,Shoes,Heels,"['Nude Cilt', 'Siyah']","['image27528.webp', 'image27529.webp']","AYMELA Kadın Kısa Kalın Topuklu , 8cm Yazlık , Klasik , Şık , Ayakkabı , Nude Kırışık Rugan, Bej Cilt<br>KALIP BİLGİSİ: TAM KALIPTIR. TOPUK YÜKSEKLİĞİ: 5 CM’DİR. DIŞ MALZEME:1.Kalite Ayakkabılık suni Deri ASTAR: 1.sınıf ayakkabılık Astar TOKA: 4 delikli TOPUK TİPİ: Kalın topuk.kaplama ökçe TABANI: Neolit tabandır. ürün: AYMELA kutusunda gelecektir<br>Bu üründen en fazla 50 adet sipariş verilebilir. 50 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27530.webp', 'image27531.webp']","[['image27532.webp', 'image27533.webp', 'image27534.webp', 'image27535.webp', 'image27536.webp', 'image27537.webp', 'image27538.webp'], ['image27539.webp', 'image27540.webp']]",AYMELA,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",AYMELA,https://cdn.dsmcdn.com/seller-store/uploads/219225/880d54ae-c4c5-4cf3-b07e-2114ba4774a9.jpeg,8.5,,[],Piece,1,,0,,,,0,100,,,,1
"['eformoda by emre yılmaz Yeşil Kadın Klasik Ayakkabı 4230 ', 'eformoda by emre yılmaz Siyah Süet Kadın Klasik Ayakkabı 4230 ', 'eformoda by emre yılmaz Fuşya Kadın Klasik Ayakkabı 4230 ', 'eformoda by emre yılmaz Beyaz Kadın Klasik Ayakkabı 4230 ', 'eformoda by emre yılmaz Siyah Kadın Klasik Ayakkabı 4230 ']","['156.65', '156.65', '156.65', '156.65', '156.65']","[['40'], ['36', '37', '38', '39'], ['39', '40', '36', '37'], ['39', '40'], ['36', '37', '38', '39', '40']]",https://www.trendyol.com/eformoda-by-emre-yilmaz/yesil-kadin-klasik-ayakkabi-p-251275436,Women,Shoes,Heels,"['YEŞİL', 'SİYAH SÜET', 'FUŞYA', 'BEYAZ', 'SİYAH']","['image27541.webp', 'image27542.webp', 'image27543.webp', 'image27544.webp', 'image27545.webp']","eformoda by emre yılmaz Yeşil Kadın Klasik Ayakkabı<br>ÇOK ŞIK ÇOK TREN RAHAT VE KULLANIŞLI<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27546.webp', 'image27547.webp', 'image27548.webp', 'image27549.webp', 'image27550.webp']","[['image27551.webp', 'image27552.webp', 'image27553.webp', 'image27554.webp', 'image27555.webp', 'image27556.webp'], ['image27557.webp', 'image27558.webp', 'image27559.webp', 'image27560.webp', 'image27561.webp', 'image27562.webp'], ['image27563.webp', 'image27564.webp', 'image27565.webp', 'image27566.webp', 'image27567.webp', 'image27568.webp'], ['image27569.webp', 'image27570.webp', 'image27571.webp', 'image27572.webp', 'image27573.webp', 'image27574.webp', 'image27575.webp'], ['image27576.webp', 'image27577.webp', 'image27578.webp', 'image27579.webp', 'image27580.webp', 'image27581.webp']]",eformoda ,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",eformoda ,https://cdn.dsmcdn.com/seller-store/uploads/386917/2c93399f-0b64-4b4f-aad0-6544aa649221.jpeg,8.5,2.9B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['Gate29 Luis Sarı Renk Topuklu Günlük Kadın Sandalet ZEN036 ', 'Gate29 Luis Ten Renk Topuklu Günlük Kadın Ayakkabı ZEN036 ', 'Gate29 Luis Siyah Renk Topuklu Günlük Kadın Ayakkabı ZEN036 ']","['214.99', '214.99', '214.99']","[['36', '37', '38', '39', '40'], ['37'], ['36', '37']]",https://www.trendyol.com/gate29/luis-sari-renk-topuklu-gunluk-kadin-sandalet-p-144637331,Women,Shoes,Heels,"['Sarı', 'Ten', 'Siyah']","['image27582.webp', 'image27583.webp', 'image27584.webp']","Gate29 Luis Sarı Renk Topuklu Günlük Kadın Sandalet<br>Gate29 Luis Sarı Renk Topuklu Günlük Kadın Sandalet<br>Neolit Tabandır<br>Günlük Kullanıma Uygundur<br>Topuk Boyu 7CM'dir.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27585.webp', 'image27586.webp', 'image27587.webp']","[['image27588.webp', 'image27589.webp', 'image27590.webp', 'image27591.webp', 'image27592.webp'], ['image27593.webp', 'image27594.webp', 'image27595.webp', 'image27596.webp', 'image27597.webp', 'image27598.webp', 'image27599.webp', 'image27600.webp'], ['image27601.webp', 'image27602.webp', 'image27603.webp', 'image27604.webp', 'image27605.webp', 'image27606.webp', 'image27607.webp', 'image27608.webp']]",Gate Shoes,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Gate Shoes,https://cdn.dsmcdn.com/seller-store/uploads/247533/5f773517-ff6f-425b-b8aa-53397edb7528.webp,8.8,4.5B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
